vvento,N,ang_virab,pressao,VPP
"5,5","23,37","1,61115534357329","0,2302880658","0,5145"
"5,5","23,37","1,63207943894438","0,256515775","0,5145"
"5,5","23,37","1,65300353431546","0,2849108368","0,5145"
"5,5","23,37","1,67392762968654","0,3156515775","0,5145"
"5,5","23,37","1,69485172505762","0,3483127572","0,5145"
"5,5","23,37","1,71577582042870","0,3829766804","0,5145"
"5,5","23,37","1,73669991579978","0,4198765432","0,5145"
"5,5","23,37","1,75762401117087","0,4590397805","0,5145"
"5,5","23,37","1,77854810654195","0,5001234568","0,5145"
"5,5","23,37","1,79947220191303","0,5429766804","0,5145"
"5,5","23,37","1,82039629728411","0,5880246914","0,5145"
"5,5","23,37","1,84132039265519","0,6355144033","0,5145"
"5,5","23,37","1,86224448802627","0,684951989","0,5145"
"5,5","23,37","1,88316858339736","0,736255144","0,5145"
"5,5","23,37","1,90409267876844","0,7896433471","0,5145"
"5,5","23,37","1,92501677413952","0,8451714678","0,5145"
"5,5","23,37","1,94594086951060","0,9022908093","0,5145"
"5,5","23,37","1,96686496488168","0,961303155","0,5145"
"5,5","23,37","1,98778906025277","1,022112483","0,5145"
"5,5","23,37","2,00871315562385","1,08473251","0,5145"
"5,5","23,37","2,02963725099493","1,149053498","0,5145"
"5,5","23,37","2,05056134636601","1,214746228","0,5145"
"5,5","23,37","2,07148544173709","1,2818107","0,5145"
"5,5","23,37","2,09240953710817","1,350576132","0,5145"
"5,5","23,37","2,11333363247926","1,421934156","0,5145"
"5,5","23,37","2,13425772785034","1,49617284","0,5145"
"5,5","23,37","2,15518182322142","1,5721262","0,5145"
"5,5","23,37","2,17610591859250","1,649684499","0,5145"
"5,5","23,37","2,19703001396358","1,729176955","0,5145"
"5,5","23,37","2,21795410933466","1,809849108","0,5145"
"5,5","23,37","2,23887820470575","1,891152263","0,5145"
"5,5","23,37","2,25980230007683","1,973525377","0,5145"
"5,5","23,37","2,28072639544791","2,056584362","0,5145"
"5,5","23,37","2,30165049081899","2,140068587","0,5145"
"5,5","23,37","2,32257458619007","2,223374486","0,5145"
"5,5","23,37","2,34349868156115","2,307146776","0,5145"
"5,5","23,37","2,36442277693224","2,391124829","0,5145"
"5,5","23,37","2,38534687230332","2,474869684","0,5145"
"5,5","23,37","2,40627096767440","2,557997257","0,5145"
"5,5","23,37","2,42719506304548","2,640823045","0,5145"
"5,5","23,37","2,44811915841656","2,723497942","0,5145"
"5,5","23,37","2,46904325378764","2,80515775","0,5145"
"5,5","23,37","2,48996734915873","2,885939643","0,5145"
"5,5","23,37","2,51089144452981","2,966433471","0,5145"
"5,5","23,37","2,53181553990089","3,045802469","0,5145"
"5,5","23,37","2,55273963527197","3,123593964","0,5145"
"5,5","23,37","2,57366373064305","3,199821674","0,5145"
"5,5","23,37","2,59458782601414","3,274087791","0,5145"
"5,5","23,37","2,61551192138522","3,346556927","0,5145"
"5,5","23,37","2,63643601675630","3,417064472","0,5145"
"5,5","23,37","2,65736011212738","3,484567901","0,5145"
"5,5","23,37","2,67828420749846","3,548655693","0,5145"
"5,5","23,37","2,69920830286954","3,609643347","0,5145"
"5,5","23,37","2,72013239824063","3,668024691","0,5145"
"5,5","23,37","2,74105649361171","3,723155007","0,5145"
"5,5","23,37","2,76198058898279","3,774855967","0,5145"
"5,5","23,37","2,78290468435387","3,822921811","0,5145"
"5,5","23,37","2,80382877972495","3,867585734","0,5145"
"5,5","23,37","2,82475287509603","3,90866941","0,5145"
"5,5","23,37","2,84567697046712","3,946159122","0,5145"
"5,5","23,37","2,86660106583820","3,97962963","0,5145"
"5,5","23,37","2,88752516120928","4,009615912","0,5145"
"5,5","23,37","2,90844925658036","4,035240055","0,5145"
"5,5","23,37","2,92937335195144","4,056447188","0,5145"
"5,5","23,37","2,95029744732253","4,073155007","0,5145"
"5,5","23,37","2,97122154269361","4,085185185","0,5145"
"5,5","23,37","2,99214563806469","4,092524005","0,5145"
"5,5","23,37","3,01306973343577","4,094540466","0,5145"
"5,5","23,37","3,03399382880685","4,091577503","0,5145"
"5,5","23,37","3,05491792417793","4,082633745","0,5145"
"5,5","23,37","3,07584201954902","4,06781893","0,5145"
"5,5","23,37","3,09676611492010","4,047462277","0,5145"
"5,5","23,37","3,11769021029118","4,021838134","0,5145"
"5,5","23,37","3,13861430566226","3,990672154","0,5145"
"5,5","23,37","3,15953840103334","3,95430727","0,5145"
"5,5","23,37","3,18046249640442","3,912427984","0,5145"
"5,5","23,37","3,20138659177551","3,864979424","0,5145"
"5,5","23,37","3,22231068714659","3,812784636","0,5145"
"5,5","23,37","3,24323478251767","3,755528121","0,5145"
"5,5","23,37","3,26415887788875","3,692565158","0,5145"
"5,5","23,37","3,28508297325983","3,624266118","0,5145"
"5,5","23,37","3,30600706863091","3,550809328","0,5145"
"5,5","23,37","3,32693116400200","3,472318244","0,5145"
"5,5","23,37","3,34785525937308","3,389286694","0,5145"
"5,5","23,37","3,36877935474416","3,301796982","0,5145"
"5,5","23,37","3,38970345011524","3,209725652","0,5145"
"5,5","23,37","3,41062754548632","3,113484225","0,5145"
"5,5","23,37","3,43155164085741","3,013621399","0,5145"
"5,5","23,37","3,45247573622849","2,910288066","0,5145"
"5,5","23,37","3,47339983159957","2,80399177","0,5145"
"5,5","23,37","3,49432392697065","2,695336077","0,5145"
"5,5","23,37","3,51524802234173","2,584650206","0,5145"
"5,5","23,37","3,53617211771281","2,472455418","0,5145"
"5,5","23,37","3,55709621308390","2,358916324","0,5145"
"5,5","23,37","3,57802030845498","2,244759945","0,5145"
"5,5","23,37","3,59894440382606","2,130329218","0,5145"
"5,5","23,37","3,61986849919714","2,016652949","0,5145"
"5,5","23,37","3,64079259456822","1,903799726","0,5145"
"5,5","23,37","3,66171668993930","1,792208505","0,5145"
"5,5","23,37","3,68264078531039","1,682043896","0,5145"
"5,5","23,37","3,70356488068147","1,57382716","0,5145"
"5,5","23,37","3,72448897605255","1,467750343","0,5145"
"5,5","23,37","3,74541307142363","1,36430727","0,5145"
"5,5","23,37","3,76633716679471","1,263758573","0,5145"
"5,5","23,37","3,78726126216579","1,166131687","0,5145"
"5,5","23,37","3,80818535753688","1,071851852","0,5145"
"5,5","23,37","3,82910945290796","0,9813443073","0,5145"
"5,5","23,37","3,85003354827904","0,8946502058","0,5145"
"5,5","23,37","3,87095764365012","0,8122085048","0,5145"
"5,5","23,37","3,89188173902120","0,7341563786","0,5145"
"5,5","23,37","3,91280583439229","0,6605349794","0,5145"
"5,5","23,37","3,93372992976337","0,5914540466","0,5145"
"5,5","23,37","3,95465402513445","0,5272427984","0,5145"
"5,5","23,37","3,97557812050553","0,4677503429","0,5145"
"5,5","23,37","3,99650221587661","0,4129492455","0,5145"
"5,5","23,37","4,01742631124769","0,3626337449","0,5145"
"5,5","23,37","4,03835040661877","0,3167352538","0,5145"
"5,5","23,37","4,05927450198986","0,2749382716","0,5145"
"5,5","23,37","4,08019859736094","0,2371193416","0,5145"
"5,5","23,37","4,10112269273202","0,2030727023","0,5145"
"5,5","23,37","4,12204678810310","0,1726474623","0,5145"
"5,5","23,37","4,14297088347418","0,1455967078","0,5145"
"5,5","23,37","4,16389497884527","0,1217421125","0,5145"
"5,5","23,37","4,18481907421635","0,1007956104","0,5145"
"5,5","23,37","4,20574316958743","0,08251028807","0,5145"
"5,5","23,37","4,22666726495851","0,06661179698","0,5145"
"5,5","23,37","4,24759136032959","0,05300411523","0,5145"
"5,5","23,37","4,26851545570067","0,0414266118","0,5145"
"5,5","23,37","4,28943955107176","0,03170096022","0,5145"
"5,5","23,37","4,31036364644284","0,02362139918","0,5145"
"5,5","23,37","4,33128774181392","0,0170781893","0,5145"
"5,5","23,37","4,35221183718500","0,01190672154","0,5145"
"5,5","23,37","4,37313593255608","0,007942386831","0,5145"
"5,5","23,37","4,39406002792717","0,005048010974","0,5145"
"5,5","23,37","4,41498412329825","0,003004115226","0,5145"
"5,5","23,37","4,43590821866933","0,001632373114","0,5145"
"5,5","23,37","4,45683231404041","0,0007544581619","0,5145"
"5,5","23,37","4,47775640941149","0,0002743484225","0,5145"
"5,5","23,37","4,49868050478257","0,00008230452675","0,5145"
